sensor,product,scene_id,epoch,acquired_utc,acquired_local,capture_start,capture_end,date_precision,relative_orbit,orbit_direction,polarizations,burst_id,cloud_cover_pct,valid_pixel_count,valid_fraction,coverage_fraction,footprint,source_url,asset_urls,source_group,tile_id,vertical_datum,native_resolution_m,processing_signature,flags
landsat,SR,LANDSAT/LC08/C02/T1_L2/LC08_071088_20230220,post,2023-02-20T21:54:37.663000+00:00,2023-02-21T10:54:37.663000+13:00,,,,,,,,1.61,132620.17647058825,0.9957953752631916,0.4512493530644921,"{""type"": ""Polygon"", ""coordinates"": [[[176.68675481884063, -39.275536333157746], [176.68435170937434, -39.282443737794196], [176.6728207418505, -39.317101551576606], [176.62967312919804, -39.44780855199814], [176.58030827517712, -39.59766601357333], [176.45792250772442, -39.966662450106185], [176.28752190336263, -40.474407970966844], [176.21593371008538, -40.68605682978175], [176.12669517660993, -40.948145104825784], [176.11625795618838, -40.97903334580605], [176.11797049830022, -40.979480568287386], [176.19624760375424, -40.99491889904698], [176.7790466748119, -41.10749877054209], [177.7816723322065, -41.29341239126832], [178.2843306180436, -41.38293899879953], [178.3080832844424, -41.387059609950626], [178.31524077466148, -41.36401790005708], [178.5725305896733, -40.52022183193305], [178.82404475330551, -39.67490104765034], [176.68675481884063, -39.275536333157746]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC08/C02/T1_L2/LC08_071088_20230220,,LANDSAT/LC08/C02/T1_L2,,,30.0,LANDSAT/LC08/C02/T1_L2,
landsat,SR,LANDSAT/LC08/C02/T1_L2/LC08_071088_20230308,post,2023-03-08T21:54:26.774000+00:00,2023-03-09T10:54:26.774000+13:00,,,,,,,,6.83,136152.55294117672,0.995998095265471,0.4611513971098774,"{""type"": ""Polygon"", ""coordinates"": [[[178.15362821799613, -41.35676086647919], [178.24611091971067, -41.373090788482095], [178.3227206477141, -41.38654236712258], [178.330268839278, -41.362223858518725], [178.58720338853755, -40.51921042827748], [178.83837039412077, -39.67470541991925], [178.83714183135575, -39.6742548245153], [177.69369378082897, -39.4661365113818], [176.7007923096502, -39.27525941648074], [176.700165698932, -39.27574325412956], [176.6825124034675, -39.32875230912852], [176.65353708063216, -39.41652487813975], [176.64114684861696, -39.454061830904394], [176.58966875059923, -39.61013373358785], [176.30133200300793, -40.47368147295247], [176.2581621646056, -40.601518323420365], [176.1443119360906, -40.936385967503476], [176.1299937456537, -40.97831645476059], [176.13114904525497, -40.97876520227206], [176.20802994698147, -40.99391950084737], [176.57708817232876, -41.06558740270454], [178.15362821799613, -41.35676086647919]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC08/C02/T1_L2/LC08_071088_20230308,,LANDSAT/LC08/C02/T1_L2,,,30.0,LANDSAT/LC08/C02/T1_L2,
landsat,SR,LANDSAT/LC08/C02/T1_L2/LC08_071088_20230324,post,2023-03-24T21:54:18.356000+00:00,2023-03-25T10:54:18.356000+13:00,,,,,,,,12.77,122780.77254901962,0.9011503915152287,0.4591702112368787,"{""type"": ""Polygon"", ""coordinates"": [[[176.70191387600602, -39.27588618414348], [176.7005757347217, -39.275882815406966], [176.70014043158358, -39.276886721736346], [176.6825074864721, -39.329833694088], [176.64149409463394, -39.45433335810868], [176.59143832472583, -39.606355671061145], [176.41103597314006, -40.14941934230828], [176.2965622303139, -40.48986861633972], [176.22326139201655, -40.7064198849567], [176.13037716539105, -40.979019162132204], [176.20446679188902, -40.99362470504645], [176.62666421978653, -41.075487456016454], [177.5562864429684, -41.24959335791045], [177.9803032969757, -41.326211083237354], [178.3214076201628, -41.386580378036506], [178.3235348842512, -41.386555948739826], [178.58560837989168, -40.52666428903141], [178.83885772180457, -39.67482653182945], [177.3540362372985, -39.40224925904935], [176.70191387600602, -39.27588618414348]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC08/C02/T1_L2/LC08_071088_20230324,,LANDSAT/LC08/C02/T1_L2,,,30.0,LANDSAT/LC08/C02/T1_L2,
landsat,SR,LANDSAT/LC08/C02/T1_L2/LC08_071088_20230409,post,2023-04-09T21:54:03.410000+00:00,2023-04-10T09:54:03.410000+12:00,,,,,,,,24.46,130676.53333333333,0.9411812622021956,0.4674248500167483,"{""type"": ""Polygon"", ""coordinates"": [[[176.15381950981424, -40.97321110490695], [176.1520747000245, -40.97859634245936], [176.15283771222832, -40.97918590492287], [176.2468644909357, -40.99769290348342], [176.4527033716853, -41.03776920896138], [178.31335820165967, -41.38126017405684], [178.34416239446642, -41.38661588764018], [178.34472619560793, -41.38617794595751], [178.35248416261825, -41.36115415855269], [178.60536789249522, -40.530985689286], [178.8523954332499, -39.70027897102159], [178.85983700104836, -39.67477840673292], [178.85957153344484, -39.674446005593865], [178.39227326773442, -39.59096663970136], [177.22815938276761, -39.37391008327812], [176.72200111308746, -39.27551352526093], [176.6991534588055, -39.34420503682627], [176.66736265065472, -39.44062384358606], [176.6077769156096, -39.621549298950484], [176.43213009506124, -40.15016138273674], [176.3115923651255, -40.50860760329072], [176.15381950981424, -40.97321110490695]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC08/C02/T1_L2/LC08_071088_20230409,,LANDSAT/LC08/C02/T1_L2,,,30.0,LANDSAT/LC08/C02/T1_L2,
landsat,SR,LANDSAT/LC08/C02/T1_L2/LC08_071088_20230425,post,2023-04-25T21:53:59.134000+00:00,2023-04-26T09:53:59.134000+12:00,,,,,,,,83.93,19111.06666666668,0.14201315066203385,0.45296190928803,"{""type"": ""Polygon"", ""coordinates"": [[[176.5865685720572, -39.602554098231124], [176.56626655438995, -39.66411075547157], [176.44584145755906, -40.02715085065646], [176.29529329660255, -40.47580704213574], [176.1337735984267, -40.95198166164741], [176.12460917643418, -40.97892874076664], [176.12537811337782, -40.979523282272446], [176.33865691809598, -41.02122687294891], [177.81971661708695, -41.298552351990395], [178.31566212878448, -41.3866462052655], [178.3177810730864, -41.38662199012613], [178.3212134319577, -41.375568959865454], [178.57992768810254, -40.52606645149732], [178.83281095419702, -39.67496954165174], [178.47690548342567, -39.6115452000738], [177.350904449056, -39.40306967013068], [176.97844570486936, -39.33142045005437], [176.6943173047994, -39.275877581491216], [176.67800484871105, -39.324955494398715], [176.63663219708593, -39.45053374624721], [176.5865685720572, -39.602554098231124]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC08/C02/T1_L2/LC08_071088_20230425,,LANDSAT/LC08/C02/T1_L2,,,30.0,LANDSAT/LC08/C02/T1_L2,
landsat,SR,LANDSAT/LC08/C02/T1_L2/LC08_072087_20230227,post,2023-02-27T22:00:18.752000+00:00,2023-02-28T11:00:18.752000+13:00,,,,,,,,75.81,0.0,0.0,0.9999999999999984,"{""type"": ""Polygon"", ""coordinates"": [[[175.6121255352815, -37.84941102891071], [175.60850355630393, -37.86021243951208], [175.603438869896, -37.875565385455246], [175.5805733521488, -37.947211752673816], [175.52810789724407, -38.11230038280588], [175.28025766254987, -38.88344715964974], [175.25793849723857, -38.9520985490179], [175.06151209401625, -39.551589414504036], [175.0608069511205, -39.554479102174746], [176.84476176437843, -39.89247086116624], [177.20493341312417, -39.95700179659041], [177.20695889587313, -39.956998233798295], [177.66099971866643, -38.40421359027388], [177.70020215043243, -38.26501607180955], [177.70417685673337, -38.25038964073882], [177.70602409262355, -38.24312030244388], [177.70006988983377, -38.24198415522061], [177.43066675008157, -38.19353249155878], [175.61263797600412, -37.848627692778095], [175.6121255352815, -37.84941102891071]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC08/C02/T1_L2/LC08_072087_20230227,,LANDSAT/LC08/C02/T1_L2,,,30.0,LANDSAT/LC08/C02/T1_L2,
landsat,SR,LANDSAT/LC08/C02/T1_L2/LC08_072087_20230315,post,2023-03-15T22:00:12.506000+00:00,2023-03-16T11:00:12.506000+13:00,,,,,,,,23.13,282498.0941176463,0.951681721295273,0.9999999999999984,"{""type"": ""Polygon"", ""coordinates"": [[[175.05355363730013, -39.55400334585933], [175.05878165634462, -39.555108490447125], [176.930716911105, -39.908771931962164], [177.1997964350467, -39.956844476019036], [177.65344856244158, -38.40506694077845], [177.69365602968807, -38.26181064154906], [177.6989090027225, -38.242632901655305], [177.67638152125465, -38.238607823380754], [176.61197006810576, -38.043079448262475], [175.6051474735661, -37.84826246042732], [175.60460632226338, -37.84908954431392], [175.59883370067504, -37.86658806951624], [175.5930332233143, -37.884635049263274], [175.57378626319672, -37.94503170868383], [175.52021216962459, -38.113552983033976], [175.32371391030034, -38.726479950923434], [175.27263195585257, -38.884145563794576], [175.2513074749718, -38.94978567315341], [175.11602213781623, -39.3636769798149], [175.05523871941674, -39.54814280350218], [175.05355363730013, -39.55400334585933]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC08/C02/T1_L2/LC08_072087_20230315,,LANDSAT/LC08/C02/T1_L2,,,30.0,LANDSAT/LC08/C02/T1_L2,
landsat,SR,LANDSAT/LC08/C02/T1_L2/LC08_072087_20230331,post,2023-03-31T22:00:01.852000+00:00,2023-04-01T11:00:01.852000+13:00,,,,,,,,83.12,6650.039215686269,0.022402702528781595,0.9999999999999984,"{""type"": ""Polygon"", ""coordinates"": [[[175.61687060162225, -37.84952301663567], [175.6114067606291, -37.84849245863655], [175.604589766729, -37.86881879877991], [175.6002416036512, -37.882287416965525], [175.5795492639058, -37.94719943153933], [175.52560422532716, -38.11685815735887], [175.2788290975067, -38.885318431556755], [175.2184991257016, -39.07093023798459], [175.1207355965874, -39.36969976895333], [175.0608136079393, -39.55157976701129], [175.060141027477, -39.55433619665672], [175.0865337402421, -39.55956705672297], [176.91397372278152, -39.90474938963868], [177.20483529827146, -39.95673173636875], [177.206607262131, -39.956728584712046], [177.6603101476537, -38.403947052799275], [177.6995112180221, -38.26447945580638], [177.7034859847479, -38.24985309678673], [177.70528422991003, -38.24277674146664], [177.70071404569967, -38.24190468672764], [177.21642777870477, -38.15437723844118], [175.61687060162225, -37.84952301663567]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC08/C02/T1_L2/LC08_072087_20230331,,LANDSAT/LC08/C02/T1_L2,,,30.0,LANDSAT/LC08/C02/T1_L2,
landsat,SR,LANDSAT/LC08/C02/T1_L2/LC08_072087_20230416,post,2023-04-16T21:59:47.495000+00:00,2023-04-17T09:59:47.495000+12:00,,,,,,,,60.84,0.0,0.0,0.9999999999999984,"{""type"": ""Polygon"", ""coordinates"": [[[177.717860858575, -38.24733385897604], [177.7188597433108, -38.24351327155254], [177.71884982221607, -38.24250719987132], [177.71781598716464, -38.242107411096015], [175.62450558035226, -37.847945905216406], [175.6144329703116, -37.87922740228759], [175.60050204045027, -37.92257593777174], [175.59279229154723, -37.94668740039114], [175.5236413901011, -38.1641532956202], [175.29235184884212, -38.883895081071685], [175.22755390939568, -39.08323215895145], [175.13853457677945, -39.35511959028962], [175.07314637756386, -39.55340433100283], [175.0737058199714, -39.55385631413296], [175.10242568632432, -39.559544520323435], [176.40230202582805, -39.808323280934026], [177.21810197973468, -39.956166934074076], [177.21993399736925, -39.95616344861959], [177.67270849114772, -38.40712113078934], [177.71554266981283, -38.25573161180668], [177.717860858575, -38.24733385897604]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC08/C02/T1_L2/LC08_072087_20230416,,LANDSAT/LC08/C02/T1_L2,,,30.0,LANDSAT/LC08/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_072087_20230102,pre,2023-01-02T22:00:42.552000+00:00,2023-01-03T11:00:42.552000+13:00,,,,,,,,84.51,19450.41568627452,0.06552470783223611,0.9999999999999984,"{""type"": ""Polygon"", ""coordinates"": [[[177.68391488752494, -38.24601975977543], [177.68390157400574, -38.24460464353086], [177.49038884141416, -38.210061437064724], [176.41085258297787, -38.010879179527294], [175.58362532661823, -37.85078814270159], [175.5818935853997, -37.85076728718068], [175.57876929209536, -37.860072433880234], [175.5683147991774, -37.89271856688088], [175.55413923284837, -37.937156587292016], [175.50016605543004, -38.10653969021437], [175.23520665318594, -38.92899920281776], [175.18902881833668, -39.07074639747993], [175.04550145873424, -39.50739002708725], [175.03001724995326, -39.55602529690197], [176.76522167321068, -39.88390310507677], [177.1822144228753, -39.95839124001859], [177.18427152098081, -39.95838798003959], [177.64002052029522, -38.40189684441391], [177.68192225416107, -38.25376679308847], [177.68391488752494, -38.24601975977543]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_072087_20230102,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_072087_20230118,pre,2023-01-18T22:00:34.055000+00:00,2023-01-19T11:00:34.055000+13:00,,,,,,,,72.76,0.0,0.0,0.9999999999999984,"{""type"": ""Polygon"", ""coordinates"": [[[177.19155698088684, -39.954572347963186], [177.21146416607817, -39.95807128707944], [177.2134946874871, -39.958067575559205], [177.6682244982057, -38.40525426381307], [177.7114665737063, -38.25245081038474], [177.71356232182788, -38.244289306849225], [176.94219236109123, -38.10454181160121], [175.613300956543, -37.8506006261231], [175.61182051617854, -37.85058316884621], [175.6092266066264, -37.8580563619386], [175.60525237641036, -37.86990503228099], [175.59255967756698, -37.909503504430255], [175.58057861148134, -37.946941379810575], [175.52702183199784, -38.115260665473805], [175.51020733783645, -38.168038961427094], [175.2795597242179, -38.883707108149345], [175.25786916499578, -38.95042440354478], [175.2188661849556, -39.07012482211262], [175.05990343908562, -39.55376270904881], [175.05984297196522, -39.55593496721883], [177.19155698088684, -39.954572347963186]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_072087_20230118,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_072087_20230203,pre,2023-02-03T22:00:44.789000+00:00,2023-02-04T11:00:44.789000+13:00,,,,,,,,41.41,277768.4039215676,0.9357483051033639,0.9999999999999984,"{""type"": ""Polygon"", ""coordinates"": [[[175.2365741041377, -38.845761801253175], [175.05625809766744, -39.39675067849705], [175.03340646464758, -39.46610174724241], [175.021947166396, -39.50131572070065], [175.0054818398431, -39.55239433692139], [175.00449556702262, -39.556121731174855], [175.01001499696184, -39.55729100392715], [176.88087637441737, -39.90927214973587], [177.11013817561712, -39.95009598508084], [177.1578941209945, -39.95851918674837], [177.158731391425, -39.95592237039592], [177.61857242184314, -38.38470866687436], [177.65833258708332, -38.244457118924075], [177.51478053332144, -38.21887933700107], [177.31859389539227, -38.183615670198456], [175.5565314718562, -37.85059620218597], [175.55578462034092, -37.85117040976981], [175.53875122790004, -37.90398125254225], [175.4619638099507, -38.14554819978163], [175.27727861474517, -38.720127931084285], [175.2365741041377, -38.845761801253175]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_072087_20230203,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_071087_20230228,post,2023-02-28T21:54:20.133000+00:00,2023-03-01T10:54:20.133000+13:00,,,,,,,,36.95,5555.450980392156,0.018871441845882405,0.9917372071149454,"{""type"": ""Polygon"", ""coordinates"": [[[178.7342681624848, -39.95799368703941], [178.73563970520289, -39.95797310678057], [178.9882790672533, -39.10366368294081], [179.23654099418167, -38.24450402264135], [179.23556135998376, -38.24414076764465], [179.0870305178442, -38.217674018295675], [177.51751295013693, -37.925504975320266], [177.25688704700352, -37.874717881455574], [177.13316819791635, -37.85041441103306], [177.13245583835757, -37.85154814852238], [177.08791676999343, -37.99176954269875], [177.0020097870487, -38.26157279471273], [176.7556160162441, -39.02507613408464], [176.61641389190115, -39.44965785730189], [176.5926325783066, -39.521751787160355], [176.58445649067926, -39.54659279643124], [176.58144251760768, -39.55602633113697], [176.9243559991267, -39.62305461458373], [178.44902380211218, -39.90730586732995], [178.7342681624848, -39.95799368703941]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_071087_20230228,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_071087_20230316,post,2023-03-16T21:54:13.233000+00:00,2023-03-17T10:54:13.233000+13:00,,,,,,,,90.73,0.0,0.0,0.9772868565938752,"{""type"": ""Polygon"", ""coordinates"": [[[179.23572843049686, -38.26500244006703], [179.24151069088842, -38.244687278396185], [179.23999912218267, -38.244321763024594], [179.10802321064295, -38.22081313781769], [177.46726940731486, -37.91517005952371], [177.19442902642717, -37.86185875727391], [177.13766931106593, -37.850693019478115], [177.1278828275851, -37.88147933359288], [177.1134070845576, -37.92703283461011], [177.04958456859933, -38.12772505096078], [177.00475355364298, -38.26806163661297], [176.76081553401963, -39.024816611298256], [176.6202165323402, -39.45347963215862], [176.59609133299858, -39.52717064178592], [176.58665848189352, -39.55610151936579], [176.58735073597703, -39.55664231275976], [176.62372350865772, -39.563812165895484], [178.43773953506542, -39.90474351913176], [178.74086412537224, -39.95861991941371], [178.99111160604505, -39.111859538032334], [179.23572843049686, -38.26500244006703]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_071087_20230316,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_071087_20230401,post,2023-04-01T21:54:01.914000+00:00,2023-04-02T09:54:01.914000+12:00,,,,,,,,97.86,0.0,0.0,0.9153728505690938,"{""type"": ""Polygon"", ""coordinates"": [[[177.15653282127187, -37.85055054908794], [177.1554350955841, -37.850552037765404], [177.14969043121155, -37.868609229899185], [177.12189577053297, -37.95598511351642], [177.1086238075276, -37.997724280822055], [177.06157985910355, -38.14583503890543], [176.77603993592433, -39.03268657942047], [176.63836287134467, -39.45297212255481], [176.61069557143568, -39.53722216784259], [176.60457037345213, -39.55611441246666], [177.08272854526817, -39.649269961266086], [178.29329304119062, -39.87509141604088], [178.75744597514554, -39.9579148205352], [178.75881756829293, -39.95789396729908], [179.00800755091626, -39.11427266907982], [179.25166645391622, -38.27037437946601], [179.2587875499985, -38.24533529968307], [179.2587579686745, -38.24438023363955], [179.25823579673798, -38.243988005475366], [179.2226437715179, -38.237620880046386], [177.15653282127187, -37.85055054908794]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_071087_20230401,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_071087_20230417,post,2023-04-17T21:53:55.641000+00:00,2023-04-18T09:53:55.641000+12:00,,,,,,,,42.46,184809.83137254918,0.6587699231864621,0.9478845326907678,"{""type"": ""Polygon"", ""coordinates"": [[[176.59661783309187, -39.555046955352196], [176.59661183005267, -39.5560849301228], [176.59790923920195, -39.55642470803947], [176.81990350206232, -39.59996306424075], [177.2650466221598, -39.685759041229794], [178.60543838178376, -39.93254369912058], [178.7504374464181, -39.958157464163016], [179.00317014110914, -39.10273293750677], [179.25102402959405, -38.244191598567184], [179.23164940592292, -38.24069389112798], [179.01980340752775, -38.20290056232305], [177.7503965758538, -37.96751182293654], [177.32857090341858, -37.88589606880328], [177.14739206612876, -37.850377954108104], [177.1438778007018, -37.861315665247204], [177.10131668079188, -37.99544057549611], [176.99597539045067, -38.32573922158394], [176.63141066176271, -39.448895476381466], [176.60409182120816, -39.53206378571163], [176.59661783309187, -39.555046955352196]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_071087_20230417,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_071088_20230228,post,2023-02-28T21:54:44.096000+00:00,2023-03-01T10:54:44.096000+13:00,,,,,,,,24.71,3937.0352941176475,0.030800414270272036,0.4306989199200484,"{""type"": ""Polygon"", ""coordinates"": [[[176.10308739831063, -40.97988442681915], [176.10307208761682, -40.98101645761911], [176.1948640596393, -40.99895346022183], [177.52011529178577, -41.248681611586434], [178.1936627466702, -41.36905314324524], [178.30342725265098, -41.38825221221512], [178.56482277437544, -40.53140689655594], [178.81934712848877, -39.67607995750245], [178.59629920962564, -39.63672455343275], [177.57429093043024, -39.450297992061216], [176.7186075442603, -39.2864785204149], [176.67336993713633, -39.277631883952786], [176.66912021830004, -39.2900576503978], [176.660293705046, -39.3167956114913], [176.61641396883238, -39.449657780612974], [176.5634606438746, -39.609767864097996], [176.5631043007436, -39.61084792792669], [176.27588430432115, -40.47055187271452], [176.22936573468246, -40.60808635939989], [176.15927204520708, -40.81445694503695], [176.10308739831063, -40.97988442681915]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_071088_20230228,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_071088_20230316,post,2023-03-16T21:54:37.183000+00:00,2023-03-17T10:54:37.183000+13:00,,,,,,,,60.45,13391.972549019603,0.10350349451095076,0.4358829040634843,"{""type"": ""Polygon"", ""coordinates"": [[[176.13072166589052, -40.98504737992551], [176.3863462813259, -41.034732717490705], [177.26498271256136, -41.20063860803432], [178.3086262689675, -41.387941396683075], [178.57094660403092, -40.52821589881286], [178.8246268450281, -39.675877735409756], [178.78484995324885, -39.66884668189766], [177.25921470316007, -39.389523587178715], [176.69741117414875, -39.281018733403236], [176.67858594911613, -39.277376489092376], [176.66933631716574, -39.30458930735164], [176.62058315691073, -39.452374768206695], [176.46565666622263, -39.92074826032811], [176.3870254000891, -40.15605184801524], [176.28777032639977, -40.450896074875125], [176.23982328123464, -40.59275072727294], [176.144476024689, -40.87317594578742], [176.1095800424807, -40.975559638690896], [176.10809095290236, -40.98057582036346], [176.13072166589052, -40.98504737992551]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_071088_20230316,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_071088_20230401,post,2023-04-01T21:54:25.873000+00:00,2023-04-02T09:54:25.873000+12:00,,,,,,,,67.6,11608.95294117647,0.08711888542748673,0.4486312419612424,"{""type"": ""Polygon"", ""coordinates"": [[[176.14074169467912, -40.93689994268269], [176.12571752024928, -40.980896054619734], [176.48223128640078, -41.050066725059324], [177.48243673021867, -41.237495790569334], [178.32624550998597, -41.38805291793851], [178.32684483335936, -41.38711455248123], [178.5891616781065, -40.52715598515391], [178.84246500012276, -39.67586628419437], [178.80690275025833, -39.669586742350404], [178.4383122448674, -39.604190825791804], [177.03379616737084, -39.3430414356142], [176.69705748703464, -39.277604134327824], [176.69622007174678, -39.27825061840539], [176.67973283966964, -39.32766339151847], [176.6373000664517, -39.45621245327224], [176.57406035329296, -39.64792093984718], [176.50688042820957, -39.8506535258025], [176.40752100709312, -40.148590528723254], [176.29778189114674, -40.47474096681653], [176.22166170415485, -40.699301361926395], [176.14074169467912, -40.93689994268269]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_071088_20230401,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_071088_20230417,post,2023-04-17T21:54:19.604000+00:00,2023-04-18T09:54:19.604000+12:00,,,,,,,,68.1,49254.799999999996,0.3756982438104782,0.4414930218317124,"{""type"": ""Polygon"", ""coordinates"": [[[178.83006158086374, -39.689281049314765], [178.83390529034418, -39.6759575293281], [178.37592625750833, -39.59467522041178], [177.20797076871548, -39.378272960104866], [176.71083158156472, -39.28217382146049], [176.68803902564562, -39.27775543565443], [176.68408235957804, -39.289377371967056], [176.6742039768426, -39.31899775554271], [176.631765051825, -39.44781530981583], [176.58133697018215, -39.60091343771441], [176.39616683501416, -40.157991874894904], [176.28891469833528, -40.476578715029554], [176.1284665632255, -40.948968927906556], [176.11806971692374, -40.979491974913635], [176.11804897193375, -40.981053877362484], [176.15246688366156, -40.98784927950337], [177.88582930447095, -41.3118443282518], [178.31821278370796, -41.38810930784701], [178.3246355102263, -41.36742299088911], [178.580342031438, -40.528628231228204], [178.83006158086374, -39.689281049314765]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_071088_20230417,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_072087_20230219,post,2023-02-19T22:00:37.131000+00:00,2023-02-20T11:00:37.131000+13:00,,,,,,,,4.78,296840.15686274413,0.9999973710089852,0.9999999999999984,"{""type"": ""Polygon"", ""coordinates"": [[[175.57293978912068, -37.850929454537166], [175.5707000462029, -37.857597587364786], [175.5526027278763, -37.914128274388325], [175.49235947882497, -38.103465872405735], [175.24676840225158, -38.86700015398103], [175.21867795379873, -38.95334686635541], [175.1754603972428, -39.08594251668527], [175.07330547179836, -39.39757497917965], [175.04040498465875, -39.49745380243523], [175.02141052046082, -39.55635823544159], [176.70062212177268, -39.87380806559293], [177.17492638240344, -39.95857630534917], [177.6337326133966, -38.39003498629648], [177.674184524818, -38.2474267595161], [177.67480000747213, -38.24437785826843], [177.67157022955092, -38.24376069042228], [177.22193209411188, -38.163018960995345], [175.57487750571295, -37.85095291322078], [175.57293978912068, -37.850929454537166]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_072087_20230219,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
landsat,SR,LANDSAT/LC09/C02/T1_L2/LC09_072087_20230307,post,2023-03-07T22:00:25.376000+00:00,2023-03-08T11:00:25.376000+13:00,,,,,,,,6.72,296309.98431372456,0.998211321706209,0.9999999999999984,"{""type"": ""Polygon"", ""coordinates"": [[[175.05316360657403, -39.54536022375833], [175.0504683492241, -39.55404775011233], [175.05040755482847, -39.55621988080199], [176.86615626012662, -39.89817388724139], [177.20369180060382, -39.95825626084162], [177.65892359896796, -38.40260308089717], [177.6901654929954, -38.29157242164594], [177.69779418031584, -38.26421884596944], [177.70323328642914, -38.24402769310145], [176.19059309833537, -37.96495644578565], [175.60154628589086, -37.85042989705095], [175.59101776032946, -37.88298861127699], [175.57176638529089, -37.94359047161363], [175.50759451602758, -38.14502536610728], [175.32170099936886, -38.72401809279939], [175.2095277375414, -39.06917075001748], [175.1087184513256, -39.37626229474581], [175.05889530176933, -39.52761536839254], [175.05316360657403, -39.54536022375833]]]}",https://code.earthengine.google.com/?asset=LANDSAT/LC09/C02/T1_L2/LC09_072087_20230307,,LANDSAT/LC09/C02/T1_L2,,,30.0,LANDSAT/LC09/C02/T1_L2,
